time_bucket,p95_latency_ms,p99_latency_ms,call_count,HTTP_MCR,HTTP_RT,providerRPC_MCR,providerRPC_RT,cpu_utilization,memory_utilization,active_instances,p95_latency_ms_delta1,p99_latency_ms_delta1,HTTP_MCR_delta1,HTTP_RT_delta1,providerRPC_MCR_delta1,providerRPC_RT_delta1,cpu_utilization_delta1,memory_utilization_delta1,p95_latency_ms_delta2,p99_latency_ms_delta2,HTTP_MCR_delta2,HTTP_RT_delta2,providerRPC_MCR_delta2,providerRPC_RT_delta2,cpu_utilization_delta2,memory_utilization_delta2,p95_latency_ms_delta4,p99_latency_ms_delta4,HTTP_MCR_delta4,HTTP_RT_delta4,providerRPC_MCR_delta4,providerRPC_RT_delta4,cpu_utilization_delta4,memory_utilization_delta4,violation_now,label_next_violation
275,461.0,528.1699999999983,33284.0,146.7992110012353,146.7992110012353,19.781127450980392,192.68009535657853,0.32780245953849296,0.7383355712578967,306.0,2.0,-3.8300000000017462,0.7545031538713829,0.7545031538713829,-0.06830065359476833,0.3637128560143026,0.003818748183682441,-7.365848503859684e-05,2.0,5.169999999998254,-0.609393217921081,-0.609393217921081,-0.1262527233115449,0.33813498208044734,-0.0026828211065432206,-5.515143762224728e-05,5.0,3.1699999999982538,-0.7755233607775835,-0.7755233607775835,-0.34488017429194073,0.41279128459436265,-0.003081979142094571,-0.00015192600636693143,0,0
276,458.0,530.0,33544.0,146.7155085972338,146.7155085972338,19.799428104575163,193.02928127574998,0.3370866503309882,0.7384352348988352,306.0,-3.0,1.8300000000017462,-0.08370240400151374,-0.08370240400151374,0.018300653594771177,0.3491859191714468,0.009284190792495262,9.966364093849656e-05,-1.0,-2.0,0.6708007498698692,0.6708007498698692,-0.04999999999999716,0.7128987751857494,0.013102938976177703,2.6005155899899712e-05,-2.0,10.0,0.11500843620166279,0.11500843620166279,-0.261928104575162,0.2543607476479792,0.0032579284995142843,6.452222275576958e-05,0,0
277,459.5499999999993,530.0,33790.0,146.89414590223117,146.89414590223117,19.817184095860565,193.32510244760965,0.32993398521423023,0.7383808061188343,306.0,1.5499999999992724,0.0,0.1786373049973804,0.1786373049973804,0.017755991285401507,0.2958211718596715,-0.007152665116757995,-5.4428780000947974e-05,-1.4500000000007276,1.8300000000017462,0.09493490099586666,0.09493490099586666,0.036056644880172684,0.6450070910311183,0.002131525675737267,4.523486093754858e-05,0.5499999999992724,7.0,-0.5144583169252144,-0.5144583169252144,-0.09019607843137223,0.9831420731115657,-0.0005512954308059537,-9.916576684698697e-06,0,0
278,457.0,530.7699999999968,33524.0,147.32431557370307,147.32431557370307,19.773175381263616,192.93817498694506,0.32757229192808224,0.7383124551741905,306.0,-2.5499999999992724,0.7699999999967986,0.43016967147190144,0.43016967147190144,-0.04400871459694855,-0.3869274606645945,-0.0023616932861479922,-6.835094464374691e-05,-1.0,0.7699999999967986,0.6088069764692818,0.6088069764692818,-0.026252723311547044,-0.091106288804923,-0.009514358402905987,-0.0001227797246446949,-2.0,-1.2300000000032014,1.279607726339151,1.279607726339151,-0.0762527233115442,0.6217924863808264,0.0035885805732717158,-9.677456874479518e-05,0,0
279,455.0,524.0,33911.0,146.69815788727044,146.69815788727044,19.876824618736382,193.35558520366243,0.32888788246888334,0.7384652105811375,306.0,-2.0,-6.769999999996799,-0.6261576864326344,-0.6261576864326344,0.10364923747276578,0.41741021671737144,0.0013155905408011037,0.00015275540694692502,-4.549999999999272,-6.0,-0.19598801496073293,-0.19598801496073293,0.059640522875817226,0.03048275605277695,-0.0010461027453468885,8.440446230317811e-05,-6.0,-4.169999999998254,-0.10105311396486627,-0.10105311396486627,0.09569716775598991,0.6754898470838953,0.0010854229303903784,0.0001296393232407267,0,0
280,460.0,527.0,34201.0,147.35805354270755,147.35805354270755,19.868572984749452,193.5052336757514,0.32616734722020413,0.7383244758337931,306.0,5.0,3.0,0.6598956554371114,0.6598956554371114,-0.008251633986930074,0.1496484720889839,-0.0027205352486792123,-0.00014073474734432878,3.0,-3.7699999999967986,0.03373796900447701,0.03373796900447701,0.0953976034858357,0.5670586888063553,-0.0014049447078781085,1.202065960259624e-05,2.0,-3.0,0.6425449454737588,0.6425449454737588,0.06914488017428866,0.47595240000143235,-0.010919303110784095,-0.00011075906504209865,0,0
281,457.0,522.0,33845.0,146.75678310962914,146.75678310962914,19.707815904139434,192.77060352791827,0.32486341863749507,0.7382537699213215,306.0,-3.0,-5.0,-0.6012704330784118,-0.6012704330784118,-0.16075708061001848,-0.7346301478331441,-0.0013039285827090574,-7.070591247160252e-05,2.0,-2.0,0.0586252223586996,0.0586252223586996,-0.16900871459694855,-0.5849816757441602,-0.00402446383138827,-0.0002114406598159313,-2.5499999999992724,-8.0,-0.13736279260203332,-0.13736279260203332,-0.10936819172113132,-0.5544989196913832,-0.005070566576735158,-0.0001270361975127532,0,0
282,451.0,523.0,33627.0,146.1318687253599,146.1318687253599,19.823229847494552,192.0383451069166,0.3243473442094449,0.7383019063207839,306.0,-6.0,1.0,-0.624914384269232,-0.624914384269232,0.11541394335511868,-0.73225842100166,-0.0005160744280501839,4.8136399462328505e-05,-9.0,-4.0,-1.2261848173476437,-1.2261848173476437,-0.0453431372548998,-1.4668885688348041,-0.0018200030107592413,-2.256951300927401e-05,-6.0,-7.769999999996799,-1.1924468483431667,-1.1924468483431667,0.0500544662309359,-0.8998298800284488,-0.00322494771863735,-1.0548853406677772e-05,0,0
283,456.0,524.0,33511.0,145.73376345250375,145.73376345250375,19.709776688453157,191.5366892465387,0.3256283485135241,0.7382924069766126,306.0,5.0,1.0,-0.3981052728561565,-0.3981052728561565,-0.11345315904139497,-0.5016558603778947,0.0012810043040792363,-9.499344171270963e-06,-1.0,2.0,-1.0230196571253884,-1.0230196571253884,0.001960784313723707,-1.2339142813795547,0.0007649298760290524,3.863705529105754e-05,1.0,0.0,-0.9643944347666888,-0.9643944347666888,-0.16704793028322484,-1.8188959571237149,-0.0032595339553592173,-0.00017280360452487376,0,0
284,452.0,522.0,33793.0,145.18247055987084,145.18247055987084,19.562173202614378,190.66929058429716,0.3186972369643665,0.7383177315487581,306.0,-4.0,-2.0,-0.5512928926329153,-0.5512928926329153,-0.14760348583877914,-0.8673986622415555,-0.006931111549157598,2.5324572145546398e-05,1.0,-1.0,-0.9493981654890717,-0.9493981654890717,-0.2610566448801741,-1.3690545226194502,-0.005650107245078362,1.5825227974275435e-05,-8.0,-5.0,-2.1755829828367155,-2.1755829828367155,-0.3063997821350739,-2.8359430914542543,-0.007470110255837603,-6.744285034998576e-06,0,0
285,452.0,522.0,33261.0,144.94733341633238,144.94733341633238,19.56985294117647,192.25167356261292,0.3176075400941212,0.7383274361978169,306.0,0.0,0.0,-0.23513714353845216,-0.23513714353845216,0.007679738562092808,1.5823829783157635,-0.0010896968702453491,9.70464905880597e-06,-4.0,-2.0,-0.7864300361713674,-0.7864300361713674,-0.13992374727668633,0.714984316074208,-0.008020808419402947,3.502922120435237e-05,-5.0,0.0,-1.8094496932967559,-1.8094496932967559,-0.13796296296296262,-0.5189299653053467,-0.007255878543373895,7.366627649540991e-05,0,0
286,457.0,534.0,32969.0,146.01457755054562,146.01457755054562,19.41644880174292,192.24802073145972,0.3202033071153342,0.7383824286897198,306.0,5.0,12.0,1.0672441342132402,1.0672441342132402,-0.15340413943355102,-0.003652831153203806,0.0025957670212130024,5.4992491902883245e-05,5.0,12.0,0.832106990674788,0.832106990674788,-0.14572440087145822,1.5787301471625597,0.0015060701509676533,6.469714096168921e-05,6.0,11.0,-0.11729117481428375,-0.11729117481428375,-0.4067810457516323,0.2096756245431095,-0.0041440370941107085,8.052236893596465e-05,0,0
287,452.0,523.0,32999.0,144.44007497900841,144.44007497900841,19.504901960784313,191.3458070443975,0.31986791759288796,0.7383169894124947,306.0,-5.0,-11.0,-1.5745025715372094,-1.5745025715372094,0.08845315904139284,-0.9022136870622148,-0.00033538952244621667,-6.543927722513221e-05,0.0,1.0,-0.5072584373239692,-0.5072584373239692,-0.06495098039215819,-0.9058665182154186,0.0022603774987667857,-1.0446785322248964e-05,-4.0,-1.0,-1.2936884734953367,-1.2936884734953367,-0.20487472766884451,-0.19088220214121066,-0.0057604309206361615,2.4582435882103404e-05,0,0
288,456.0,527.0,32868.0,145.31018268219333,145.31018268219333,19.518055555555556,191.03795200578477,0.32249302555279014,0.7384114752407946,306.0,4.0,4.0,0.8701077031849138,0.8701077031849138,0.013153594771242894,-0.307855038612729,0.002625107959902173,9.448582829996166e-05,-1.0,-7.0,-0.7043948683522956,-0.7043948683522956,0.10160675381263573,-1.2100687256749438,0.0022897184374559565,2.9046551074829452e-05,4.0,5.0,0.1277121223224924,0.1277121223224924,-0.044117647058822484,0.3686614214876158,0.0037957885884236098,9.374369203651867e-05,0,0
289,459.0,536.0,32646.0,144.39137254947082,144.39137254947082,19.49910130718954,190.93215102730443,0.316087111351144,0.7386039117582484,306.0,3.0,9.0,-0.9188101327225127,-0.9188101327225127,-0.01895424836601478,-0.10580097848034598,-0.006405914201646157,0.00019243651745370904,7.0,13.0,-0.048702429537598846,-0.048702429537598846,-0.005800653594771887,-0.413656017093075,-0.0037808062417439836,0.0002869223457536707,7.0,14.0,-0.5559608668615681,-0.5559608668615681,-0.07075163398693007,-1.3195225353084936,-0.0015204287429771979,0.00027647556043142174,0,0
290,460.0,537.0,32828.0,144.49382588485443,144.49382588485443,19.578022875816995,190.97084592184052,0.3158230444614519,0.7385152566666696,306.0,1.0,1.0,0.10245333538361479,0.10245333538361479,0.07892156862745381,0.03869489453609276,-0.000264066889692105,-8.865509157873763e-05,4.0,10.0,-0.8163567973388979,-0.8163567973388979,0.05996732026143903,-0.06710608394425321,-0.006669981091338262,0.00010378142587497141,3.0,3.0,-1.5207516656911935,-1.5207516656911935,0.16157407407407476,-1.277174809619197,-0.004380262653882305,0.00013282797694980086,0,0
291,457.0,537.0,33060.0,144.68635575145353,144.68635575145353,19.4744825708061,190.5525780712288,0.315035236740085,0.7385772388744978,306.0,-3.0,0.0,0.1925298665991022,0.1925298665991022,-0.1035403050108954,-0.418267850611727,-0.0007878077213668844,6.198220782815955e-05,-2.0,1.0,0.294983201982717,0.294983201982717,-0.024618736383441586,-0.37957295607563424,-0.0010518746110589894,-2.667288375057808e-05,5.0,14.0,0.24628077244511815,0.24628077244511815,-0.030419389978213474,-0.7932289731687092,-0.004832680852802973,0.0002602494620030926,0,1
292,457.0,542.1500000000015,33186.0,143.46183954262833,143.46183954262833,19.489242919389977,189.57131443689323,0.31155180652821,0.738599003919589,306.0,0.0,5.150000000001455,-1.2245162088252073,-1.2245162088252073,0.014760348583877203,-0.9812636343355621,-0.0034834302118749716,2.1765045091215462e-05,-3.0,5.150000000001455,-1.031986342226105,-1.031986342226105,-0.08877995642701819,-1.399531484947289,-0.004271237933241856,8.374725291937501e-05,1.0,15.150000000001455,-1.848343139565003,-1.848343139565003,-0.028812636165579164,-1.4666375688915423,-0.010941219024580118,0.00018752867879434643,1,0
293,453.0,523.3600000000006,33265.0,143.72041147098767,143.72041147098767,19.367020697167757,190.59549634586563,0.3127999314991517,0.7385760101617551,306.0,-4.0,-18.790000000000873,0.25857192835934484,0.25857192835934484,-0.12222222222222001,1.0241819089723947,0.0012481249709416775,-2.2993757833877915e-05,-4.0,-13.639999999999418,-0.9659442804658624,-0.9659442804658624,-0.10746187363834281,0.04291827463683262,-0.002235305240933294,-1.2287127426624522e-06,-6.0,-12.639999999999418,-0.6709610784831455,-0.6709610784831455,-0.1320806100217844,-0.3366546814388016,-0.0032871798519922835,-2.7901596493240532e-05,0,0
294,451.0,516.0,33809.0,144.04127037577854,144.04127037577854,19.351770152505445,189.8120832444436,0.31257809214090415,0.7386074892056533,306.0,-2.0,-7.360000000000582,0.3208589047908674,0.3208589047908674,-0.015250544662311682,-0.7834131014220134,-0.0002218393582475442,3.1479043898219317e-05,-6.0,-26.150000000001455,0.5794308331502123,0.5794308331502123,-0.1374727668845317,0.24076880755038133,0.0010262856126941333,8.485286064341402e-06,-9.0,-21.0,-0.4525555090758928,-0.4525555090758928,-0.22625272331154989,-1.1587626773969077,-0.0032449523205477226,9.223253898371642e-05,0,0
295,449.0,514.0,33506.0,143.3530563998033,143.3530563998033,19.373502178649236,188.89331711978326,0.3107090696262616,0.738619851910211,306.0,-2.0,-2.0,-0.6882139759752306,-0.6882139759752306,0.021732026143791217,-0.9187661246603511,-0.0018690225146425488,1.236270455762245e-05,-4.0,-9.360000000000582,-0.36735507118436317,-0.36735507118436317,0.006481481481479534,-1.7021792260823645,-0.002090861872890093,4.384174845584177e-05,-8.0,-23.0,-1.3332993516502256,-1.3332993516502256,-0.10098039215686327,-1.6592609514455319,-0.004326167113823387,4.2613035713179315e-05,0,0
296,456.0,528.0,33032.0,142.64453836313638,142.64453836313638,19.347467320261437,189.0936177595114,0.30158765529990994,0.7385860241316502,306.0,7.0,14.0,-0.7085180366669306,-0.7085180366669306,-0.026034858387799176,0.20030063972814105,-0.009121414326351662,-3.382777856075769e-05,5.0,12.0,-1.3967320126421612,-1.3967320126421612,-0.004302832244007959,-0.7184654849322101,-0.010990436840994211,-2.1465074003135243e-05,-1.0,-14.150000000001455,-0.8173011794919489,-0.8173011794919489,-0.14177559912853965,-0.47769667738182875,-0.009964151228300078,-1.2979787938793841e-05,0,0
297,457.0,526.8399999999965,33317.0,142.82053665111403,142.82053665111403,19.271922657952068,188.41440248078695,0.302621923514845,0.7385647670895445,306.0,1.0,-1.1600000000034925,0.17599828797764872,0.17599828797764872,-0.07554466230936896,-0.6792152787244561,0.0010342682149350746,-2.125704210564905e-05,8.0,12.839999999996508,-0.5325197486892819,-0.5325197486892819,-0.10157952069716814,-0.47891463899631503,-0.008087146111416588,-5.508482066640674e-05,4.0,3.4799999999959255,-0.899874819873645,-0.899874819873645,-0.0950980392156886,-2.1810938650786795,-0.01017800798430668,-1.1243072210564975e-05,0,0
298,454.0,523.0,33663.0,142.0099950375393,142.0099950375393,19.347712418300652,189.16735736436527,0.3012696714615546,0.7385947688732272,306.0,-3.0,-3.8399999999965075,-0.8105416135747134,-0.8105416135747134,0.07578976034858442,0.752954883578326,-0.0013522520532904259,3.000178368262052e-05,-2.0,-5.0,-0.6345433255970647,-0.6345433255970647,0.00024509803921546336,0.07373960485386988,-0.00031798383835535127,8.744741576971471e-06,3.0,7.0,-2.031275338239226,-2.031275338239226,-0.004057734204792496,-0.6447258800783402,-0.011308420679349562,-1.2720332426163772e-05,0,0
299,454.0,521.0,34078.0,143.0994890817956,143.0994890817956,19.27924836601307,189.035189842134,0.30329226713449786,0.7385775626095292,306.0,0.0,-2.0,1.0894940442562984,1.0894940442562984,-0.06846405228758101,-0.1321675222312706,0.0020225956729432726,-1.7206263697944202e-05,-3.0,-5.8399999999965075,0.27895243068158493,0.27895243068158493,0.007325708061003411,0.6207873613470554,0.0006703436196528467,1.2795519984676318e-05,5.0,7.0,-0.25356731800769694,-0.25356731800769694,-0.09425381263616472,0.14187272235074033,-0.007416802491763741,-4.2289300681730424e-05,0,0
300,462.0,532.0,33580.0,143.91169846362197,143.91169846362197,19.37393790849673,192.33710552467798,0.31154385424479025,0.7385941595813028,306.0,8.0,11.0,0.8122093818263636,0.8122093818263636,0.09468954248365691,3.301915682543978,0.008251587110292391,1.6596971773585878e-05,8.0,9.0,1.901703426082662,1.901703426082662,0.026225490196075896,3.1697481603127073,0.010274182783235664,-6.092919243583239e-07,6.0,4.0,1.2671601004855972,1.2671601004855972,0.02647058823529136,3.243487765166577,0.009956198944880312,8.135449652613147e-06,0,0
301,455.0,531.0,33389.0,146.0844424320676,146.0844424320676,19.425980392156863,191.56220185152975,0.31829817173216396,0.7385901578890732,306.0,-7.0,-1.0,2.172743968445616,2.172743968445616,0.05204248366013431,-0.7749036731482306,0.006754317487373707,-4.001692229582687e-06,1.0,10.0,2.9849533502719794,2.9849533502719794,0.14673202614379122,2.5270120093957473,0.015005904597666098,1.259527954400319e-05,-2.0,4.1600000000034925,3.2639057809535643,3.2639057809535643,0.15405773420479463,3.1477993707428027,0.015676248217318944,2.539079952867951e-05,0,0
302,456.0,530.0,32815.0,144.8275105754048,144.8275105754048,19.419444444444444,190.34260713390364,0.31263287585818617,0.7384818566390892,306.0,1.0,-1.0,-1.2569318566627885,-1.2569318566627885,-0.006535947712418277,-1.2195947176261086,-0.005665295873977794,-0.00010830124998406632,-6.0,-2.0,0.9158121117828273,0.9158121117828273,0.04550653594771603,-1.9944983907743392,0.001089021613395913,-0.000112302942213649,2.0,7.0,2.8175155378654893,2.8175155378654893,0.07173202614379193,1.1752497695383681,0.011363204396631577,-0.00011291223413800733,0,0
303,454.0,521.0,32961.0,144.6567039657676,144.6567039657676,19.468845315904137,191.29047075412015,0.3112139057364726,0.7385093558068369,306.0,-2.0,-9.0,-0.17080660963719652,-0.17080660963719652,0.0494008714596923,0.9478636202165092,-0.0014189701217135475,2.749916774769101e-05,-1.0,-10.0,-1.427738466299985,-1.427738466299985,0.04286492374727402,-0.27173109740959944,-0.007084265995691341,-8.08020822363753e-05,0.0,0.0,1.5572148839719944,1.5572148839719944,0.18959694989106524,2.255280911986148,0.007921638601974756,-6.820680269237211e-05,0,0
304,454.0,530.0,32679.0,145.26875461161373,145.26875461161373,19.463834422657953,191.07524231064286,0.3127388399275014,0.7385091107655195,306.0,0.0,9.0,0.612050645846125,0.612050645846125,-0.005010893246183201,-0.21522844347728665,0.0015249341910287817,-2.450413173482602e-07,-2.0,0.0,0.4412440362089285,0.4412440362089285,0.044389978213509096,0.7326351767392225,0.00010596406931523417,2.725412643034275e-05,-8.0,-2.0,1.3570561479917558,1.3570561479917558,0.08989651416122513,-1.2618632140351167,0.0011949856827111471,-8.504881578330625e-05,0,0
305,453.0,530.0,32978.0,144.5204234195155,144.5204234195155,19.599237472766884,191.42318823921798,0.30611037810184616,0.7384785721504611,306.0,-1.0,0.0,-0.7483311920982203,-0.7483311920982203,0.1354030501089305,0.34794592857511475,-0.006628461825655241,-3.0538615058417484e-05,-1.0,9.0,-0.1362805462520953,-0.1362805462520953,0.1303921568627473,0.1327174850978281,-0.005103527634626459,-3.0783656375765744e-05,-2.0,-1.0,-1.5640190125520803,-1.5640190125520803,0.17325708061002132,-0.13901361231177134,-0.0121877936303178,-0.00011158573861214105,0,0
306,453.0,525.0,32986.0,145.10923639559806,145.10923639559806,19.657026143790848,190.88097229673662,0.30996784968599556,0.7384979701509663,306.0,0.0,-5.0,0.5888129760825507,0.5888129760825507,0.0577886710239639,-0.5422159424813628,0.0038574715841493967,1.939800050521079e-05,-1.0,-5.0,-0.15951821601566962,-0.15951821601566962,0.1931917211328944,-0.1942700139062481,-0.002770990241505844,-1.1140614553206696e-05,-3.0,-5.0,0.28172582019325887,0.28172582019325887,0.2375816993464035,0.5383651628329744,-0.00266502617219061,1.6113511877136055e-05,0,0
307,451.0,521.0,32714.0,144.66013083955795,144.66013083955795,19.732734204793026,189.9061224279183,0.3064873674930414,0.7385112121214275,306.0,-2.0,-4.0,-0.4491055560401094,-0.4491055560401094,0.07570806100217808,-0.9748498688183247,-0.0034804821929541596,1.3241970461153052e-05,-2.0,-9.0,0.1397074200424413,0.1397074200424413,0.13349673202614198,-1.5170658112996875,0.0003769893911952371,3.263997096636384e-05,-3.0,0.0,0.003426873790346008,0.003426873790346008,0.2638888888888893,-1.3843483262018594,-0.004726538243431222,1.856314590598096e-06,0,0
308,451.0,522.0,32392.0,144.4026552412708,144.4026552412708,19.861083877995643,188.50763070471808,0.30688445639648526,0.7384454989744946,306.0,0.0,1.0,-0.25747559828715794,-0.25747559828715794,0.12834967320261725,-1.398491723200209,0.00039708890344386516,-6.571314693282204e-05,-2.0,-3.0,-0.7065811543272673,-0.7065811543272673,0.20405773420479534,-2.3733415920185337,-0.0030833932895102945,-5.247117647166899e-05,-3.0,-8.0,-0.8660993703429369,-0.8660993703429369,0.39724945533768974,-2.5676116059247818,-0.0058543835310161385,-6.361179102487569e-05,0,0
309,453.0,525.0,32546.0,142.56011704447235,142.56011704447235,19.83848039215686,186.88490706410758,0.30376256922697736,0.7385142106635898,306.0,2.0,3.0,-1.8425381967984436,-1.8425381967984436,-0.02260348583878269,-1.6227236406105021,-0.0031218871695078976,6.871168909516889e-05,2.0,4.0,-2.1000137950856015,-2.1000137950856015,0.10574618736383457,-3.021215363810711,-0.0027247982660640324,2.998542162346851e-06,0.0,-5.0,-1.9603063750431602,-1.9603063750431602,0.23924291938997655,-4.538281175110399,-0.0023478088748687953,3.563851312871069e-05,0,0
310,451.0,527.0,32592.0,142.5122760095012,142.5122760095012,19.806154684095862,187.47351302299845,0.31555565083169596,0.7385329023685331,306.0,-2.0,2.0,-0.04784103497115666,-0.04784103497115666,-0.03232570806099844,0.5886059588908665,0.011793081604718592,1.8691704943285536e-05,0.0,5.0,-1.8903792317696002,-1.8903792317696002,-0.054929193899781126,-1.0341176817196356,0.008671194435210694,8.740339403845443e-05,-2.0,2.0,-2.5969603860968675,-2.5969603860968675,0.1491285403050142,-3.4074592737381693,0.0055878011457003995,3.493221756678544e-05,0,0
311,451.0,524.7200000000012,32229.0,142.79653089856546,142.79653089856546,19.73725490196078,187.0071672806326,0.314073927050128,0.7385097496649798,306.0,0.0,-2.279999999998836,0.28425488906427177,0.28425488906427177,-0.0688997821350803,-0.4663457423658599,-0.0014817237815679674,-2.315270355324195e-05,-2.0,-0.27999999999883585,0.2364138540931151,0.2364138540931151,-0.10122549019607874,0.12226021652500663,0.010311357823150624,-4.4609986099564125e-06,0.0,3.720000000001164,-1.8635999409924864,-1.8635999409924864,0.004520697167755827,-2.8989551472857045,0.007586559557086592,-1.4624564476095614e-06,0,0
312,449.0,527.0,32928.0,141.3591322268385,141.3591322268385,19.70841503267974,186.55501234038866,0.3005005671358289,0.7384510535040713,306.0,-2.0,2.279999999998836,-1.4373986717269531,-1.4373986717269531,-0.028839869281043207,-0.4521549402439291,-0.013573359914299088,-5.869616090858898e-05,-2.0,0.0,-1.1531437826626814,-1.1531437826626814,-0.09773965141612351,-0.918500682609789,-0.015055083695867055,-8.184886446183093e-05,-2.0,5.0,-3.0435230144322816,-3.0435230144322816,-0.15266884531590463,-1.9526183643294246,-0.006383889260656361,5.5545295766235014e-06,0,0
313,449.0,520.0,32633.0,141.8059678670341,141.8059678670341,19.77254901960784,185.70802065670568,0.3009675468131839,0.7384976218728458,306.0,0.0,-7.0,0.4468356401955873,0.4468356401955873,0.0641339869281019,-0.8469916836829725,0.0004669796773549839,4.656836877459103e-05,-2.0,-4.720000000001164,-0.9905630315313658,-0.9905630315313658,0.0352941176470587,-1.2991466239269016,-0.013106380236944104,-1.212779213399795e-05,-4.0,-5.0,-0.7541491774382507,-0.7541491774382507,-0.06593137254902004,-1.176886407401895,-0.00279502241379348,-1.6588790743954362e-05,0,0
314,451.0,520.0,33272.0,141.01641896610124,141.01641896610124,19.780283224400872,186.54952622532917,0.2976243283657715,0.7384256603671056,306.0,2.0,0.0,-0.7895489009328571,-0.7895489009328571,0.007734204793031552,0.8415055686234894,-0.003343218447412366,-7.196150574029225e-05,2.0,-7.0,-0.3427132607372698,-0.3427132607372698,0.07186819172113346,-0.005486115059483154,-0.002876238770057382,-2.5393136965701224e-05,0.0,-7.0,-1.4958570433999512,-1.4958570433999512,-0.02587145969499005,-0.9239867976692722,-0.017931322465924437,-0.00010724200142753215,0,0
315,453.0,522.0,33660.0,142.46302479153857,142.46302479153857,20.067047930283223,189.5226095502266,0.30493293963553564,0.738478879913006,306.0,2.0,2.0,1.4466058254373309,1.4466058254373309,0.2867647058823515,2.9730833248974307,0.00730861126976412,5.321954590042921e-05,4.0,2.0,0.6570569245044737,0.6570569245044737,0.29449891067538303,3.81458889352092,0.003965392822351754,-1.8741959839863043e-05,2.0,-2.720000000001164,-0.3335061070268921,-0.3335061070268921,0.32979302832244173,2.5154422695940184,-0.00914098741459235,-3.086975197386099e-05,0,0
316,451.0,521.0,33191.0,145.04202307125095,145.04202307125095,20.072984749455337,188.28343738504938,0.3285938007073674,0.7386241301991581,306.0,-2.0,-1.0,2.57899827971238,2.57899827971238,0.005936819172113417,-1.239172165177223,0.02366086107183174,0.00014525028615208768,0.0,1.0,4.025604105149711,4.025604105149711,0.2927015250544649,1.7339111597202077,0.03096947234159586,0.0001984698320525169,2.0,-6.0,3.682890844412441,3.682890844412441,0.36456971677559835,1.7284250446607246,0.02809323357153848,0.00017307669508681567,0,0
317,448.0,514.0,33768.0,143.88702424928056,143.88702424928056,20.012173202614377,188.33491978035096,0.31331779785261005,0.7385657955618465,306.0,-3.0,-7.0,-1.1549988219703948,-1.1549988219703948,-0.06081154684095935,0.05148239530157639,-0.015276002854757331,-5.83346373115301e-05,-5.0,-8.0,1.423999457741985,1.423999457741985,-0.054874727668845935,-1.1876897698756466,0.008384858217074409,8.691564884055758e-05,-1.0,-6.0,2.0810563822464587,2.0810563822464587,0.2396241830065371,2.6268991236452734,0.012350251039426163,6.817368900069454e-05,0,0
318,452.0,521.0,33034.0,143.54706490067412,143.54706490067412,20.16846405228758,187.7519180390659,0.3065112447361309,0.7385980007695216,306.0,4.0,7.0,-0.33995934860644184,-0.33995934860644184,0.1562908496732014,-0.5830017412850452,-0.006806553116479153,3.2205207675106706e-05,1.0,0.0,-1.4949581705768367,-1.4949581705768367,0.09547930283224204,-0.5315193459834688,-0.022082555971236484,-2.6129429636423396e-05,1.0,1.0,2.530645934572874,2.530645934572874,0.38818082788670694,1.2023918137367389,0.008886916370359377,0.0001723404024160935,0,0
319,449.0,524.0,33880.0,143.2461036360199,143.2461036360199,20.221813725490197,189.41044618806524,0.3101787359914348,0.7387743864963258,306.0,-3.0,3.0,-0.30096126465420525,-0.30096126465420525,0.053349673202617964,1.6585281489993235,0.003667491255303912,0.00017638572680411801,1.0,10.0,-0.6409206132606471,-0.6409206132606471,0.20964052287581936,1.0755264077142783,-0.0031390618611752408,0.00020859093447922472,-4.0,2.0,0.7830788444813379,0.7830788444813379,0.15476579520697342,-0.11216336216136824,0.005245796355899168,0.0002955065833197823,0,0
320,453.0,523.0,33335.0,145.04419159985125,145.04419159985125,20.419471677559912,188.41093417894498,0.31692860872641127,0.7387323593781665,306.0,4.0,-1.0,1.7980879638313354,1.7980879638313354,0.19765795206971504,-0.9995120091202523,0.006749872734976459,-4.202711815926019e-05,1.0,2.0,1.4971266991771301,1.4971266991771301,0.251007625272333,0.6590161398790713,0.01041736399028037,0.00013435860864485782,2.0,2.0,0.0021685286002934845,0.0021685286002934845,0.34648692810457504,0.12749679389560242,-0.011665191980956113,0.00010822917900843443,0,0
321,451.0,524.0,33304.0,144.49426328097044,144.49426328097044,20.497875816993464,187.78649661090813,0.3141037922113287,0.7387631936790118,306.0,-2.0,1.0,-0.5499283188808022,-0.5499283188808022,0.07840413943355173,-0.6244375680368535,-0.00282481651508254,3.083430084527272e-05,2.0,0.0,1.2481596449505332,1.2481596449505332,0.27606209150326677,-1.6239495771571058,0.003925056219893919,-1.1192817313987469e-05,3.0,10.0,0.6072390316898861,0.6072390316898861,0.48570261437908613,-0.5484231694428274,0.000785994358718678,0.00019739811716523725,0,0
322,450.0,525.0,34477.0,143.41441833818544,143.41441833818544,20.476797385620912,186.83002870697288,0.31207271241833257,0.7387983985975677,306.0,-1.0,1.0,-1.0798449427850016,-1.0798449427850016,-0.021078431372551165,-0.9564679039352484,-0.00203107979299616,3.5204918555908904e-05,-3.0,2.0,-1.6297732616658038,-1.6297732616658038,0.05732570806100057,-1.5809054719721019,-0.0048558963080787,6.603921940118163e-05,-2.0,4.0,-0.13264656248867368,-0.13264656248867368,0.30833333333333357,-0.9218893320930306,0.005561467682201671,0.00020039782804603945,0,0
